t,x,y,z,v_x,v_y,v_z,ekt,v_magnitude,theta_f,phi
7.8,4.995114326,5.253671169,33.685844421,1.152009845,0.02411123,0.985999405,5.546289407877438,1.5165430627085374,49.44614639661278,1.199008895394627
7.8,4.767431259,0.279470921,31.984174728,1.498334527,-0.358104706,0.645828187,6.728992786171323,1.6704308972188484,67.25542092367907,346.5583546598169
12.6,5.662181854,2.484394312,32.446247101,1.20819056,-0.03940421,0.522024393,4.181081884365129,1.316733301745595,66.64330289621657,358.13200415669417
11.7,4.782927513,1.033337116,33.252773285,0.149545044,-0.772533834,0.569941103,2.276498545945767,0.9715992516200073,54.0838252188055,280.955661568412
8.7,4.204395771,0.246270806,34.610843658,0.117814764,0.152536958,1.007829189,2.5390237356770444,1.0260933273209933,10.82655027513521,52.31862733173108
13.6,4.360124588,3.66185379,32.160816193,0.098813623,-0.484551013,0.325803429,0.8457283588151326,0.592200718201076,56.62220873378871,281.5261816649159
12.9,1.562101126,4.967450142,32.070331573,-0.095485888,-0.417837739,0.460627019,0.9546849712214076,0.6291924837222764,42.93790686650683,257.1275892707755
8.4,2.799096107,1.841840506,32.07277298,0.969357669,-1.003104448,0.612908721,5.598443763609962,1.523656760666376,66.28035693867668,314.0198243277733
8.9,2.508107185,4.2897439,31.549501419,0.799231589,1.121554255,0.512261212,5.206658323962946,1.4693762721249377,69.59676676442331,54.525920207566855
8.4,0.279613495,0.982182384,33.365764618,0.322947502,0.243908212,0.876093924,2.245924571016144,0.9650527802140123,24.794232258417562,37.06216533159636
8.1,3.459280252,1.509994864,31.640176773,0.090359978,0.623031199,0.534985006,1.645971307085964,0.8261608543112885,49.642450322654966,81.74777049054558
7.5,2.618035316,4.34416008,32.790653229,0.180307567,-0.027231039,1.156709313,3.3067621261914835,1.170994783499658,8.958801774034795,351.41177962197366
7.9,1.446776986,0.539886117,32.318302155,0.702898085,-0.61285001,0.76741153,3.5173914250531735,1.207713256129371,50.54846641140297,318.9151430124182
8.7,0.693841934,0.35602805,32.06545639,-0.344076157,0.566736877,0.924363554,3.120587721679851,1.1375531062465227,35.65030379980474,121.26269089846602
18.4,3.054113388,4.893902779,33.110076904,0.471616805,-0.200976565,0.789193511,2.1357501604456735,0.9410846870723774,33.00743499879784,336.91902347165563
8.6,3.228468895,0.189955726,35.362758636,0.008772066,-0.473399609,1.052295446,3.2109786342482587,1.1539106744525767,24.225387319945966,271.06156582602745
7.4,2.948230267,0.415017962,31.538022995,1.252814174,0.744880259,0.638183832,6.105199809381656,1.5911217923997565,66.35363151284824,30.734261958422564
13.7,4.557193756,4.336642265,32.456935883,-0.243099466,0.552450359,0.385600835,1.2370839853284936,0.7162309358589667,57.42691310913224,113.75134592539871
9.1,1.276903749,5.745624065,34.42420578,0.425249666,-1.216563106,0.959566295,6.2256847376904165,1.6067453263705191,53.32957584345969,289.267074997766
8.4,3.361064434,0.673950076,35.535411835,-0.885437429,0.602077782,1.120213509,5.790993690213234,1.5496371839880014,43.70659622415683,145.78516823220787
7.8,2.18747735,5.651971817,32.111431122,1.197071552,-0.422845036,0.797657013,5.421208244170101,1.4993448354083232,57.85906242101162,340.5451043045554
14.2,1.387454271,2.83174634,31.533054352,0.842622936,1.449848056,0.238115817,6.918135410963929,1.693744945399341,81.91827755482893,59.835695177559444
11.6,2.437486887,5.614976406,32.312301636,1.09597075,-0.849867463,0.383672565,4.993393518706492,1.4389688066998876,74.53615692020031,322.20831079759006
10.6,1.767993331,5.574763775,34.413459778,-0.251459211,-0.459868312,0.793388784,2.180450254220467,0.9508818863326142,33.449544738106404,241.3298528503095
7.5,3.865662336,5.584135056,32.781017303,1.072223425,-0.433168411,0.807740092,4.798326561940296,1.4105821499051956,55.06624948323911,338.00174439713794
8.8,4.915029049,4.167303562,33.945976257,-0.815028787,-0.140701771,0.823272705,3.2841373155486524,1.166981944504389,45.1323375807008,189.7946655140708
11.7,3.190326214,2.866201401,32.369983673,1.709080577,0.291399062,0.451594651,7.740553732693491,1.791593581375236,75.40036990964762,9.675913065939369
8.6,1.56872642,5.959972382,32.526073456,-0.063561663,-0.740720868,0.739637017,2.6521315566693597,1.048699387913742,45.147035959722615,265.09543244023973
9.5,5.556094646,5.591375351,33.43712616,-0.509694278,0.377039999,0.751233697,2.3302621564442867,0.9830053333426778,40.16222739511658,143.50827642830103
9.0,0.25107637,0.585366488,35.227451324,0.384589851,-0.2664904,1.035409212,3.113284767222004,1.1362212474156708,24.31795259840685,325.28109708954247
8.9,0.780430794,0.562966764,34.400535583,-0.229360908,1.362152338,0.79315418,6.118440116266622,1.5928461856968248,60.1356829007555,99.55787862846665
8.2,1.430427432,2.006116867,34.210010529,0.465049595,0.357676774,0.987419903,3.1812975479661665,1.148565133246365,30.717235016834618,37.56443651824151
8.2,4.742000103,0.895092964,32.600063324,-0.928246737,0.20095399,0.799073398,3.7150683158541926,1.2411860481971806,49.92436839609638,167.78467259201
12.8,5.584476948,5.261490822,32.512718201,-0.148309007,-0.156684294,0.429219007,0.5565200627772725,0.480389930695545,26.6860906153906,226.57297891504825
22.799999,5.881247044,0.687491894,31.694385529,-0.180580303,0.060198762,0.29073447,0.2912158089112566,0.3475049191365287,33.213621343127514,161.56352983118927
8.3,0.833109617,3.478164434,32.072719574,1.508893132,0.020757835,0.575689971,6.290742495038027,1.6151186687734862,69.11838665570994,0.7881680228907157
7.9,0.005345508,3.745171785,37.493041992,0.270621449,0.611475289,1.548406363,6.860085790047081,1.6866239244998813,23.357241473661347,66.12719098601599
16.6,3.382161856,5.580125332,34.963615417,0.403627187,-0.592391253,0.997581363,3.6390280622965947,1.228418038992175,35.699735481974194,304.26865388776406
7.8,2.41949892,1.563100457,35.880901337,1.268973231,0.10584265,1.364722848,8.401691198754309,1.8665380198128387,43.01694971253256,4.767896107990737
7.9,3.714296103,0.721730411,32.664924622,1.099737883,0.546066642,0.657950044,4.679603096549313,1.3930220562539848,61.81510112022023,26.406353823834763
23.4,0.623620749,4.307919502,31.592069626,-0.124598376,0.358989716,0.150881752,0.4031205549672765,0.4088565452358413,68.34397841764182,109.14089724276909
13.5,5.829920292,2.181851864,32.562854767,0.224986956,-0.229737073,0.404257804,0.6434513060775788,0.5165487635990001,38.499549521030374,314.4015012623794
14.6,2.430025101,5.051876545,32.26398468,-0.737143993,0.604074597,0.294426382,2.3994123410044965,0.9974839745952344,72.83232628871782,140.66607446690932
8.9,1.010881424,0.76924777,32.169147491,-1.430788517,-0.143722028,0.67489779,6.0850159384174765,1.588489480184989,64.85771372169387,185.73609292069668
13.6,3.733366489,0.77666682,32.689453125,-0.218604684,0.287241757,0.578384399,1.1209388016326496,0.681780278269897,31.967961803930685,127.27286617664106
8.6,3.706705093,0.333181649,31.476331711,1.401025772,-0.283577442,0.458466321,5.434340992881757,1.5011598005911078,72.2172838056047,348.5575217118798
9.6,4.193552971,2.732895136,31.61854744,0.19525218,0.04603428,0.708370268,1.3071251288217716,0.7362275499573909,15.81175096745905,13.266262114271
7.6,5.922831535,5.823125362,31.658123016,1.370867252,1.175997615,0.623942018,8.805832316314692,1.9109032039634117,70.94250419810179,40.62462230453298
8.1,0.587161243,1.776332617,32.091369629,1.512289882,0.645676732,0.740532517,7.8430437892224605,1.803415520111804,65.75572274579041,23.120205467183098
8.2,1.331667542,4.647789001,32.974849701,-0.862725854,0.40738976,0.81636852,3.802310478602232,1.2556750679056574,49.44760580362034,154.72274259874393
14.2,4.296494961,1.308365703,32.724376678,0.522303283,0.487063497,0.492931575,1.8159152245277006,0.8677632783048772,55.385750767175146,43.000458019147516
9.8,3.096632481,4.989325523,32.491855621,0.739266515,1.070286274,0.585452974,4.906944066431406,1.4264581568621257,65.76851368268085,55.366445304947604
9.4,3.570782423,2.229560852,33.845626831,1.243212581,-0.018727401,0.796522796,5.258048487608513,1.4766099016505863,57.35538012525798,359.1369779345918
18.6,5.836936474,2.074790239,32.558784485,-0.344405591,0.168772355,0.330338478,0.6178895580544268,0.5061845799425955,49.26171953366745,153.89331949092184
14.6,2.46488452,5.654370785,32.241275787,-0.088570558,0.208633676,0.382028103,0.47583922143398777,0.44420516204506555,30.680468809968577,113.00251697016813
14.9,0.788873553,3.464399099,32.891784668,0.360466272,0.195820466,0.460380644,0.9169414660007695,0.616629488042771,41.70258062864734,28.512673281262323
16.6,4.724720955,3.577308416,33.064880371,0.077398516,-0.146782547,0.421740562,0.49533048216977765,0.45321159298818176,21.477728562565993,297.80270556990524
12.4,0.543129265,4.266625881,32.142951965,0.2189188,1.618736863,0.36482656,6.755503985516662,1.6737182831976098,77.40995377483007,82.29801906510761
7.7,2.231693983,2.918893099,32.159870148,1.261565924,0.396044374,0.739376068,5.534650957997301,1.5149510542278803,60.787323629733265,17.4286784318096
8.7,0.306208253,5.251467705,33.634113312,-0.621213675,0.085508652,0.923569918,3.005250133824498,1.116333083361946,34.175108566144154,172.1626164278739
7.5,5.624874115,2.667032957,32.804172516,0.110721722,-0.559144199,0.976133108,3.0813046125402224,1.1303704611903729,30.282285129942675,281.20080749403655
7.5,4.286412716,3.952630043,34.040622711,0.028960962,0.0273108,1.235016227,3.6820469469576462,1.2356575974232995,1.8461280014196855,43.32029019873653
21.0,0.65678829,4.538534164,31.863946915,0.594462752,0.301000357,0.254647195,1.227065562180884,0.7133248715353397,69.08477167171475,26.854924475556913
9.9,2.207492113,1.575995207,32.650856018,-0.195004374,-1.091662765,0.568883955,3.746033463546455,1.24634796610859,62.84232934850414,259.8720429086174
8.2,5.437808037,3.161707401,31.990991592,0.347885877,-0.104464948,0.627093554,1.2664976362230989,0.7246956838874182,30.080752993496052,343.2857702808298
12.5,2.655784845,2.325968981,32.487224579,0.734701693,0.333223313,0.435448915,2.0267482457006487,0.9167552081108891,61.64134661499247,24.396626654394822
8.2,0.220708355,4.041580677,33.569789886,-0.340384036,0.35591656,0.999135673,2.992253012432286,1.1139165061650922,26.239028581918433,133.72210292023124
9.0,3.762676716,2.471013069,35.101428986,-0.42618683,0.292299569,1.012356877,3.115556371148088,1.1366356929606898,27.043597126235092,145.55578317039556
6.9,1.563673377,1.650679827,37.12903595,0.707864523,0.761155486,1.819742918,10.591193387400843,2.0956846481284033,29.735010768643072,47.07758159533341
8.5,5.708154202,4.16650629,31.287755966,-0.715423644,-0.073191792,0.585041404,2.0726188684068965,0.927071449891917,50.871334848863924,185.841352064448
8.4,5.086852551,4.724404812,31.215372086,1.102041125,1.356263518,0.469353974,7.89593106477045,1.8094857071440478,74.96640946563174,50.904181357777475
14.9,1.261059523,2.594294071,32.510799408,-0.220795721,-0.200769439,0.384254158,0.5708346527648921,0.4865289056043572,37.83439821109257,222.28023188337698
13.0,1.157182455,4.453553677,32.290855408,-0.589485526,0.032831483,0.428368241,1.2831049102631913,0.7294315879758088,54.03697234975767,176.81219655285747
9.5,0.446432292,3.633944273,34.87607193,-0.939766169,0.690123379,0.969444394,5.544722641905262,1.5163288441816773,50.257637368767135,143.70805950235035
9.0,0.776479006,4.16895771,32.829715729,-0.32597059,0.191867247,0.637736201,1.3258056342615636,0.7414697081352815,30.672474307343254,149.51880817272337
7.8,0.94077307,3.748235226,32.619651794,0.929570854,-0.146002114,0.757553995,3.51916471187068,1.2080176510462164,51.16313858314866,351.0738194088402
7.7,2.957080603,1.065896869,32.558586121,0.841913223,0.232509851,0.760288596,3.2336653881832036,1.1579799027107254,48.96160807655629,15.43847177476772
7.9,3.746550322,4.220888138,32.910205841,0.879252911,0.175565645,0.902561724,3.9031288353775677,1.272213285120106,44.81045504251738,11.292077809975808
8.0,1.127584219,2.819138288,33.527370453,0.853316665,-0.902491629,0.823221028,5.354404940516968,1.4900782973129878,56.46348579810675,313.395735132206
21.6,4.432321548,0.45385778,32.141994476,0.347198039,-0.284948319,0.276651323,0.6710762546130455,0.5275205941989579,58.36964924472511,320.6239890589274
7.0,2.566370964,0.220973268,32.070720673,-0.428607821,-0.447711349,0.875865519,2.776373969822235,1.0729820705020692,35.28479439980331,226.24883515928298
7.8,5.106816769,4.843701839,31.144634247,1.354503512,0.943357289,0.46464622,7.091107147810074,1.7147882809519233,74.27835009385655,34.855661681984486
7.3,0.022798631,3.880953312,32.103061676,1.47772789,-0.003379357,0.715869665,6.501877429313881,1.641998938551666,64.15268099940714,359.868972794418
13.4,2.826745272,2.271158695,32.68598938,-0.062447112,-0.12246149,0.445386648,0.5239432530637903,0.4661177153325505,17.1523482728282,242.98148088914314
30.700001,5.385166645,1.972356558,31.45343399,-0.432051569,0.316853464,0.135283425,0.7364005665361176,0.5525995665976329,75.82923130734719,143.74481295905883
8.0,4.318982601,3.75505209,35.831718445,1.030388594,-0.724840164,1.362741947,8.30570101697459,1.8558446950394836,42.75211880444132,324.8750349698074
7.6,0.586281896,0.125030339,35.90895462,-0.574203014,0.475219637,1.497965932,6.750950643120556,1.6731541286174818,26.453698840121422,140.38829655197435
28.1,3.053725243,3.74007225,31.787725449,-0.154939979,-0.565593123,0.15545176,0.8876059072757607,0.6066854436728404,75.1534461917051,254.6800956969145
7.8,4.259649754,3.061562061,37.884521484,0.46767956,-0.262477726,1.654254198,7.2928965046968415,1.7390157213459998,17.96243583391188,330.69737294176946
7.3,3.524095297,5.527719021,31.523296356,0.481797159,-0.238459915,0.647616386,1.7083259523680874,0.8416641948532558,39.69570188903782,333.6674248841387
7.4,4.628654957,5.634272575,33.470417023,-0.895359933,0.027087646,1.083465338,4.765911441037817,1.4058094781424118,39.582700098364455,178.26713872762195
7.4,3.516316652,2.904052019,31.778129578,1.01300931,0.166094422,0.770417809,3.9725620917413274,1.283479185491744,53.11166910990813,9.311445056976822
7.3,3.027219057,0.280927271,32.208377838,-0.162161767,0.601268232,0.853728831,2.6928923227970496,1.0567274210360942,36.108854982243834,105.09352865336524
71.900002,4.419463634,1.335244179,31.113157272,0.203439206,-0.445371926,0.032323558,0.5806691201247272,0.4907020230329597,86.22307360798385,294.550208532739
10.3,5.517420292,4.353825569,32.179122925,0.334651262,0.193261355,0.439022958,0.8249430881748746,0.5848782575422842,41.35564402400229,30.006466041665078
7.9,0.923250377,1.754826188,32.284439087,-0.348287225,0.49807784,0.718757451,2.136612068333613,0.9412745609891322,40.21737938219693,124.96365624559644
14.9,3.1427176,3.199963093,32.116004944,-0.574379563,-0.153503835,0.299751937,1.0690961338202942,0.665827705556798,63.24383972331762,194.96269975191643
8.0,2.102563858,3.058104277,34.330818176,-0.203746095,-0.043670081,1.023009181,2.628491128315309,1.0440150054537465,11.512907152655774,192.0975004209638
12.9,3.933500051,4.342469692,32.870311737,0.166341618,1.292176127,0.444056183,4.568827254412284,1.37643545825008,71.17896886913005,82.66466516199563
7.4,2.82961297,1.754845619,32.23342514,-0.27843067,-0.665191531,0.786191523,2.744565857876999,1.0668179421756236,42.527750384269474,247.28717067107146
8.2,1.173506141,4.593177319,31.065372467,-0.537952781,-0.36870873,0.488634288,1.6015051461219603,0.8149250208289801,53.15828404499183,214.4264418379133
15.4,1.517119408,4.917751312,31.870979309,-0.892484963,-1.131617904,0.243855327,5.152368181704476,1.4616955600742385,80.39641447311838,231.7378446272156
8.0,3.232440472,1.886573792,32.606121063,-0.92878592,0.439354181,0.726167858,3.8174434772312265,1.2581713474502334,54.74886706517356,154.68391296778293
16.200001,5.766085625,5.855614662,31.955511093,-0.597623646,-0.335858047,0.275601149,1.3164810001275473,0.7388576610708639,68.09864032126015,209.33551732670716
27.5,5.636658669,4.268156052,33.035240173,-0.114831842,-0.260269284,0.448500931,0.6802438381475704,0.5311116052571742,32.38619182918351,246.19273748391072
14.3,0.9987849,2.33400774,32.150753021,-0.556832194,-0.007704578,0.309989899,0.9796009411178277,0.6373501316223618,60.89753279252373,180.79271931385279
7.5,5.933074951,4.582715034,35.151386261,1.3905406,-0.575769246,1.274788976,9.381342657930436,1.9723590743621957,49.73475556668892,337.5074398478277
7.5,5.958406448,0.398214579,35.316474915,0.285944045,0.230558649,1.380028963,4.918081372457208,1.4280760575748486,14.904614494487717,38.87947116267628
8.0,0.482007504,2.25413847,31.318164825,0.309964716,-0.700313568,0.556904495,2.162323909800902,0.946921240252354,53.97620118732289,293.87458702199933
10.1,4.878083229,3.628544331,33.203681946,-0.270339817,-0.598383248,0.900101423,2.99350391538531,1.1141493166668675,36.11046838247881,245.68732156648304
18.9,5.302138805,5.6320467,31.389602661,1.36197257,0.551015258,0.169172794,5.274518596761289,1.4789207315508759,83.43159454454687,22.02685164272515
8.9,3.057178736,2.829041243,35.373332977,0.694336593,-0.028857267,1.14567709,4.329934790810012,1.339967178996719,31.239840452413564,357.62010438229765
24.299999,2.918041229,4.212892056,32.609886169,-0.226286829,-0.108458616,0.330404252,0.4151114048627327,0.4148927211981312,37.21603459730046,205.6082640420635
7.9,0.773323059,5.420292854,31.58124733,-0.321839452,0.432733774,0.512039244,1.33363349456196,0.7436553902312785,46.48505855295746,126.63948972325159
18.200001,0.564175069,3.207139969,31.422145844,0.529946327,-0.043991569,0.175300822,0.7560363812598007,0.5599185171413322,71.7548908730843,355.2546788904054
7.4,5.631259918,1.00054419,33.265724182,0.230968937,0.339679599,1.017559648,2.903862006165155,1.0973406568033441,21.982834626410938,55.785819291214125
14.5,4.575977325,2.03955245,32.619129181,-0.31043905,0.06491138,0.430648118,0.6898035256523868,0.5348305269478817,36.369959491834926,168.18987003999814
8.8,4.909946918,3.964902878,31.599161148,0.159155831,-0.38811484,0.647609472,1.4357338933789456,0.7715968738879422,32.93260284283898,292.2972620940841
9.0,0.303516537,5.913312435,33.578445435,0.488625824,0.524233222,0.918555379,3.2732198094746834,1.165040622132127,37.960774343911474,47.01342307401876
9.0,0.244362846,4.814805508,32.34419632,0.300894678,-0.511272311,0.618846118,1.7722529753925151,0.8572674617688895,43.78990252627122,300.4777204858554
9.4,2.369722843,5.481780052,35.302639008,0.695394337,0.370969146,0.964298427,3.740437732350318,1.2454167364903659,39.26040630619128,28.07839879737554
8.8,3.538287878,0.747775793,31.33278656,0.105077498,-0.428670436,0.446556658,0.950656001797878,0.627863418340724,44.664743756127024,283.77301370939745
7.8,5.160457134,1.408438921,33.338218689,0.625325203,-0.497998446,0.936875522,3.657738963073926,1.2315720869880815,40.47271708418116,321.4667752766528
7.7,1.76953721,2.292071581,33.237201691,0.833157778,-0.226375178,0.833771467,3.473986632465983,1.2002385027317535,45.99895514862488,344.79928146905166
9.1,3.869409323,2.25435853,31.467790604,1.133027673,1.309262633,0.423728973,7.662562451833785,1.7825449762947139,76.2485711361092,49.12729311102919
7.5,1.411594629,0.2504583,32.809577942,-0.177095637,0.417983413,1.053545475,3.1736510640757016,1.1471839722034736,23.310287809680148,112.96191613011877
8.8,3.520545721,4.488480091,33.828338623,0.020328108,-0.027664313,0.994065106,2.38583469604707,0.9946577206031293,1.977919175051279,306.30894449965365
8.3,1.288705826,5.255609989,33.098514557,-0.074298151,0.057060171,0.846283734,1.7482937675361014,0.8514530150217045,6.316730148964243,142.47612978573432
11.4,1.930774689,5.229114532,32.922035217,-0.089392029,0.22905618,0.646994531,1.1552675478471917,0.6921413089744314,20.80860867798086,111.31883516970305
22.6,4.891004562,4.93229866,31.34702301,0.972697973,-0.752780676,0.123903848,3.685236338695425,1.2361926453375027,84.24757287860594,322.2633542519902
9.1,1.28977716,2.485905886,35.590576172,0.094482824,0.046458274,1.101555467,2.9529446531632777,1.1065757191135464,5.459767548013105,26.18386782250076
8.9,4.895663261,2.239881277,34.458438873,-1.022940755,0.85165745,0.86259228,6.066916940173296,1.58612535503852,57.054835113488075,140.22065790755983
8.0,3.339205503,0.709523857,35.229850769,0.055485416,-0.467976958,1.154702187,3.7509408170281135,1.2471640650973752,22.20125661391396,276.76167457154963
18.0,5.494180679,3.383107662,31.50544548,1.237499475,-0.719085336,0.200143218,5.03659551722348,1.445180258233174,82.03951336089318,329.84001519776143
11.9,1.177741766,1.792148471,32.586395264,-0.603823841,-0.056445699,0.507557154,1.5081808411334465,0.7908246407846505,50.07327034674149,185.3405127515165
8.4,1.615584135,5.958757401,32.665328979,1.134120584,0.566201568,0.613180578,4.781595676519088,1.4081207817139032,64.1854183292277,26.53033447292978
18.299999,4.538991928,1.531657219,31.467185974,-0.990582108,-0.950376809,0.1794229,4.622090757684025,1.3844354693589571,82.55351889758768,223.81333677939716
7.3,3.983259439,5.780074596,36.173877716,0.728701055,0.6249367,1.285956502,6.210262237468964,1.6047539473704617,36.74156838518813,40.616511561283176
7.8,1.420965433,3.327780485,31.178607941,0.094273172,-0.270174354,0.617789745,1.1178554980702902,0.6808419651765186,24.852764531582277,289.23564540121095
9.1,4.226484299,4.634847164,32.789649963,-0.707878053,0.037793633,0.971420586,3.4875037230351125,1.202571266711039,36.11979326255742,176.94387802627307
8.1,2.820612431,3.387031794,35.113895416,0.135906994,1.110666513,1.111684084,5.999632000961981,1.577305397422013,45.186650302773074,83.0236686948952
7.4,4.523359299,2.334237099,32.751117706,1.145897985,-0.631478667,0.877287209,5.984169328123281,1.5752715150024668,56.15750773146192,331.1418268964316
8.3,0.183062598,2.387133598,33.384849548,0.69898963,0.56108588,0.79345578,3.4556673786825254,1.1970697316356804,48.48380548163504,38.75435667416008
8.4,2.802349091,2.550011158,32.972057343,-0.201247603,0.041808918,0.82702136,1.7512856985163288,0.8521812678261744,13.957270846425383,168.2638211504992
7.8,5.044781685,0.016384393,32.468551636,0.338530958,-0.841488957,0.81469661,3.5845914938499854,1.2191954070709248,48.069798383922,291.9149201154149
15.0,1.914024472,3.347665071,32.215316772,0.406686813,0.329046965,0.333840102,0.9287178383428825,0.6205765728314102,57.45570242722466,38.9760377194703
8.3,3.370944262,0.6472193,34.342094421,0.989880085,-0.319339275,0.904146373,4.580272984238332,1.3781584883627094,49.000382665253284,342.1200913957108
7.9,1.219285846,2.783396244,32.932735443,0.551065087,-0.177386478,0.896630168,2.746938393278453,1.067278947068324,32.84841605809572,342.156762321705
12.9,4.220252514,1.615738511,32.335113525,0.043009587,0.421441764,0.418386132,0.8549120752446512,0.5954073735412282,45.35686784980844,84.17294143868992
8.5,2.739989042,0.774653733,31.50841713,-0.189864904,0.189743936,0.499578446,0.7756212066850444,0.5671243838237572,28.24918272692252,135.01825815126313
32.900002,0.103960633,1.620625496,31.428951263,-0.340649098,0.053396266,0.123822197,0.3236876587911711,0.36636717328502993,70.2465762972508,171.09145665357516
7.4,0.335528404,3.434204102,32.417160034,0.894559979,0.620943964,0.889770508,4.768805835395719,1.4062362957067676,50.74803691040021,34.7658065255975
10.9,5.134803295,4.720327854,32.455825806,0.119506508,1.164355159,0.463881046,3.8227373375383986,1.2590434331596045,68.38060469286422,84.13982459824058
8.2,1.955249786,2.843986988,32.420612335,-0.846892834,-0.294597626,0.741596997,3.2651693638147146,1.1636070382585375,50.40728760992907,199.18058957634534
14.6,0.520815253,2.661238909,32.623847961,-0.512693107,0.359821439,0.426917285,1.3856278583262263,0.758013230861517,55.72222352034109,144.9378173742852
7.9,3.111579418,3.881184816,31.340000153,-0.302298427,-0.011696569,0.567277253,0.996745583816906,0.6429032823561193,28.070659182134758,182.21579025513887
10.5,5.442103863,5.464262486,32.223365784,-0.015749974,0.435386509,0.561485827,1.2180064865089941,0.7106868563735238,37.80880619663474,92.07175393646162
16.799999,5.65754652,4.341818333,32.370643616,0.335667163,-0.818323016,0.267785102,2.059530014221234,0.9241395260916802,73.15599516658769,292.3029028705385
13.0,4.24611187,5.087862015,32.659500122,0.199462026,-0.30480352,0.400702298,0.7071880784149696,0.5415280392028614,42.27305970136825,303.2005516663219
23.9,5.125574112,0.561874568,32.574169159,-0.74975431,0.507421076,0.361777127,2.2921379523605983,0.9749309531207572,68.21777678651262,145.9105207359305
7.6,3.396350861,3.450298786,31.784654617,-0.455872804,-0.831707478,0.750940979,3.529204042903779,1.2097395158997748,51.629367353378896,241.27211434647555
17.9,4.171450138,5.415378094,32.354446411,0.131373763,-0.500009775,0.332301855,0.910819642466897,0.6145676232415533,57.2681266229712,284.72129574247555
9.0,0.516720891,3.374703407,32.913536072,-0.389895588,0.602838755,0.693508089,2.4028182055769984,0.9981916667555624,45.99154973782209,122.8934137263534
9.2,1.505235672,0.270954758,34.032352448,-0.561081111,0.523253739,0.904546618,3.392569957268945,1.1860906679650223,40.30352287548946,136.99797156406055
8.0,5.48009634,0.958521903,32.324832916,0.249495134,-1.458845139,0.664493918,6.347222538844319,1.6223529605275782,65.82113614887295,279.704967098849
14.3,0.625904083,3.544533491,32.155414581,-0.076767683,0.70188427,0.331615776,1.4674264708841873,0.7800665539033855,64.84223715543492,96.24184101914994
13.9,1.457110763,1.485177279,32.891437531,0.442171395,-0.208793327,0.474947423,1.120603364117328,0.6816782603034337,45.834560784257725,334.7233194635234
12.0,4.225254536,2.393994808,32.217075348,0.930534899,0.366572499,0.450032473,2.9005902926279195,1.0967223085332682,65.77360801927568,21.501335442128948
13.5,4.319671154,3.611140251,34.059612274,0.043327898,-0.003750377,0.793808579,1.5241447483383315,0.7949990139407342,3.1358940112986264,355.052921248188
16.299999,1.71154952,4.400939465,31.486797333,-0.041139487,0.035961129,0.259994,0.1702120562846669,0.26567374771621266,11.868739608763338,138.842422365785
8.4,1.984143853,1.089097142,32.854896545,0.057492863,0.393736094,0.752015352,1.7456130937487087,0.8507999945098716,27.884516429210834,81.69245141602943
8.6,0.78647393,4.850761414,33.178226471,0.266096205,0.714786589,0.853475034,3.159460707018882,1.1446163950385118,41.785655147064865,69.58102769183967
18.799999,1.925129771,5.554042339,31.96307373,0.016273888,-0.016061349,0.285110146,0.1972888861636765,0.2860255263337132,4.5851327576403085,315.3765988266141
15.8,5.28122139,2.74389267,32.077541351,-0.63112402,0.3304151,0.303234428,1.4455754748541108,0.7742369051223648,66.94242828036387,152.36639806533594
14.1,5.275258541,1.683626652,33.056335449,-0.176228181,-0.664708138,0.485598922,1.7090517672026784,0.8418429744017335,54.772224188823884,255.15128762559382
8.0,1.633137941,0.322238922,31.989217758,-0.371559173,-0.686261952,0.845672667,3.193287878620057,1.1507275722403574,42.70101472815816,241.56779111984943
8.1,3.027897358,1.324821353,32.954154968,0.137994647,-0.145276904,0.794606566,1.6194582945025116,0.8194800157214283,14.152759407995,313.5273822595627
7.5,3.986975193,3.256268024,33.898395538,0.00357017,-0.089709103,1.03245914,2.59006339786008,1.0363553179505731,4.969799144036354,272.27900821607716
8.0,1.625574708,1.311294317,32.906642914,0.748722851,0.336409181,0.7085464,2.8354674094372543,1.0843408346196408,49.19890013729489,24.19489315607842
8.1,3.322999239,5.16077137,32.291149139,1.032649159,0.42849493,0.75853169,4.40187193559708,1.3510523732829043,55.84471971168136,22.535871748263787
15.5,0.029266838,2.298209667,34.777893066,0.030946804,-0.109040983,0.709350526,1.2444127659781254,0.7183493644375956,9.078569394552009,285.84441515280946
15.1,5.794402599,1.701157093,32.7293396,-0.784044087,-0.032796152,0.442331254,1.956856126319163,0.9008094450053702,60.59120108729577,182.39525599173345
20.799999,1.632347465,2.713201046,31.724586487,0.310527205,-0.101331629,0.222897828,0.377112209130039,0.39544745012203986,55.69072336640147,341.92739454368433
6.9,0.563860595,4.901740551,34.717746735,0.691866279,0.30630073,1.216495156,4.949330784756553,1.4326058598886515,31.880821060038997,23.879770389192288
33.200001,3.284559727,1.339099884,31.494932175,-0.292566687,-0.012765381,0.131802559,0.24870162553494368,0.3211388108796251,65.76862841872564,182.49836660448383
12.9,1.514768362,1.193776846,35.352741241,0.764673352,0.117599443,0.858397782,3.220364007689192,1.1555958274393976,42.027947893503985,8.743043270925739
9.5,4.684222698,4.990700245,31.129693985,1.203233361,0.024657002,0.375409335,3.832673551229559,1.2606786496074749,72.67547483801462,1.1739571831398052
26.5,5.773527145,5.778254986,31.718156815,-0.064160809,0.071771219,0.258979797,0.18409214087365083,0.2762937794132211,20.391304207048183,131.79553349887527
